FlSort,FlCde,Fleet,Flotte,Year/An,TFCde,TypeFishery,TypePêcherie,GrSort,GrCde,Gear,Engin,GrGroup,GrGroupe,GrMult,ClassLow,ClassHigh,ClassTypeCode,CLass type,noBoats_nBateaux,Fgrounds
1,"AUS    ",AUSTRALIA,AUSTRALIE,2018,IND,Industrial Fishing,Pêcheries industrielles,9,TRAW,Trawl,Chaluts,Other,Autres,0,4,20,LOA,Length overall,3,COASTAL
32,"MYS    ",MALAYSIA,MALAISIE,2018,ART,Artisanal Fishing,Pêcheries artisanales,9,TRAW,Trawl,Chaluts,Other,Autres,0,10,70,GRT,Gross Registered Tonnage,3000,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,2018,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,4,20,LOA,Length overall,17,PELAGIC
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2018,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,0,2,GRT,Gross Registered Tonnage,1645,COASTAL
32,"MYS    ",MALAYSIA,MALAISIE,2018,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,1,10,GRT,Gross Registered Tonnage,100,COASTAL
33,"MDV    ",MALDIVES,MALDIVES,2018,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,5,10,LOA,Length overall,9,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,2018,ART,Artisanal Fishing,Pêcheries artisanales,6,TROL,Troll line,Ligne de traîne,Line,Lignes,0,10,15,LOA,Length overall,308,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2018,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,24,40,LOA,Length overall,1,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,2018,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,1,8,LOA,Length overall,42886,"ALL    "
46,"LKA    ",SRI LANKA,SRI LANKA,2018,ART,Artisanal Fishing,Pêcheries artisanales,9,UNCL,Unclassified,Non classé,Other,Autres,1,8,9,LOA,Length overall,3124,"ALL    "
1,"AUS    ",AUSTRALIA,AUSTRALIE,2019,IND,Industrial Fishing,Pêcheries industrielles,3,BB,Baitboat,Canne,Baitboat,Canne,0,24,40,LOA,Length overall,2,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,NULL,5,GT,Gross Tonnage,7196,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,5,10,GT,Gross Tonnage,456,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,10,20,GT,Gross Tonnage,122,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,20,30,GT,Gross Tonnage,257,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,30,50,GT,Gross Tonnage,14,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,NULL,NULL,UNCL,Unclassified,5901,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,2019,ART,Artisanal Fishing,Pêcheries artisanales,3,BB,Baitboat,Canne,Baitboat,Canne,0,24,40,LOA,Length overall,365,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,1,BS,Beach seine,Senne de plage,Other,Autres,0,0,10,LOA,Length overall,878,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,DSEI,Danish Seine,Senne danoise,Other,Autres,0,NULL,5,GT,Gross Tonnage,11620,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,DSEI,Danish Seine,Senne danoise,Other,Autres,0,5,10,GT,Gross Tonnage,2011,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,DSEI,Danish Seine,Senne danoise,Other,Autres,0,10,20,GT,Gross Tonnage,1489,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,DSEI,Danish Seine,Senne danoise,Other,Autres,0,20,30,GT,Gross Tonnage,127,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,DSEI,Danish Seine,Senne danoise,Other,Autres,0,30,50,GT,Gross Tonnage,248,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,DSEI,Danish Seine,Senne danoise,Other,Autres,0,NULL,NULL,UNCL,Unclassified,1549,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,2,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,40,60,LOA,Length overall,2,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,19,PELAGIC
18,"EUPRT  ",EU.PORTUGAL,UE.PORTUGAL,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,2,PELAGIC
18,"EUPRT  ",EU.PORTUGAL,UE.PORTUGAL,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,40,60,LOA,Length overall,1,PELAGIC
19,"EUESP  ",EU.SPAIN,UE.ESPAGNE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,10,PELAGIC
19,"EUESP  ",EU.SPAIN,UE.ESPAGNE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,40,60,LOA,Length overall,1,PELAGIC
20,GBR,UNITED KINGDOM,ROYAUME-UNI,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,1,PELAGIC
20,GBR,UNITED KINGDOM,ROYAUME-UNI,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,40,60,LOA,Length overall,1,PELAGIC
31,"MDG    ",MADAGASCAR,MADAGASCAR,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,0,15,LOA,Length overall,3,PELAGIC
31,"MDG    ",MADAGASCAR,MADAGASCAR,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,2,PELAGIC
34,"MUS    ",MAURITIUS,MAURICE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,0,15,LOA,Length overall,5,PELAGIC
35,"MOZ    ",MOZAMBIQUE,MOZAMBIQUE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,2,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,10,15,LOA,Length overall,7,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,14,PELAGIC
44,"ZAF    ",SOUTH AFRICA,AFRIQUE DU SUD,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,15,24,LOA,Length overall,8,PELAGIC
44,"ZAF    ",SOUTH AFRICA,AFRIQUE DU SUD,2019,IND,Industrial Fishing,Pêcheries industrielles,5,ELL,Longline targeting swordfish,Palangre à espadon,Longline,Palangre,0,24,40,LOA,Length overall,8,PELAGIC
5,"CHN    ",CHINA,CHINE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,6,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,39,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,96,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,85,200,GT,Gross Tonnage,59,PELAGIC
32,"MYS    ",MALAYSIA,MALAISIE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,17,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,1,PELAGIC
34,"MUS    ",MAURITIUS,MAURICE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,8,PELAGIC
37,"OMN    ",OMAN,OMAN,2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,15,24,LOA,Length overall,1,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,2019,IND,Industrial Fishing,Pêcheries industrielles,5,FLL,Longline Fresh,Palangre Frais,Longline,Palangre,0,24,40,LOA,Length overall,23,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,G/L,Gillnet and Longline combination,Filet maillant et Palangre,Gillnet,Filet maillant,1,10,15,LOA,Length overall,874,PELAGIC
37,"OMN    ",OMAN,OMAN,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GIHA,Gillnet and hand line,Filet maillant et Ligne à main,Gillnet,Filet maillant,1,1,10,LOA,Length overall,24336,COASTAL
1,"AUS    ",AUSTRALIA,AUSTRALIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,4,20,LOA,Length overall,4,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,NULL,5,GT,Gross Tonnage,95169,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,5,10,GT,Gross Tonnage,13542,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,10,20,GT,Gross Tonnage,2656,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,20,30,GT,Gross Tonnage,1138,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,30,50,GT,Gross Tonnage,271,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,50,85,GT,Gross Tonnage,1,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,NULL,NULL,UNCL,Unclassified,18241,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,101,NULL,GRT,Gross Registered Tonnage,283,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,0,2,GRT,Gross Registered Tonnage,3319,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,3,20,GRT,Gross Registered Tonnage,258,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,21,50,GRT,Gross Registered Tonnage,391,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,51,100,GRT,Gross Registered Tonnage,171,"ALL    "
32,"MYS    ",MALAYSIA,MALAISIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,1,10,GRT,Gross Registered Tonnage,11419,COASTAL
37,"OMN    ",OMAN,OMAN,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,10,24,LOA,Length overall,694,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,0,10,LOA,Length overall,1620,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,4,GILL,Gillnet,Filet maillant,Gillnet,Filet maillant,0,10,15,LOA,Length overall,980,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,2019,IND,Industrial Fishing,Pêcheries industrielles,4,GIOF,Offshore gillnet,Filet maillant pêche hauturière,Gillnet,Filet maillant,0,10,15,LOA,Length overall,315,PELAGIC
1,"AUS    ",AUSTRALIA,AUSTRALIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,4,20,LOA,Length overall,16,COASTAL
14,"EUMYT  ",EU.FRANCE.MAYOTTE,UE.FRANCE.MAYOTTE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,0,15,LOA,Length overall,93,COASTAL
14,"EUMYT  ",EU.FRANCE.MAYOTTE,UE.FRANCE.MAYOTTE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,0,15,LOA,Length overall,93,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,NULL,NULL,GT,Gross Tonnage,24883,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,NULL,5,GT,Gross Tonnage,7927,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,5,10,GT,Gross Tonnage,3605,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,10,20,GT,Gross Tonnage,1260,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,20,30,GT,Gross Tonnage,473,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,30,50,GT,Gross Tonnage,77,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,50,85,GT,Gross Tonnage,5,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,NULL,NULL,UNCL,Unclassified,10357,"ALL    "
33,"MDV    ",MALDIVES,MALDIVES,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,4,6,LOA,Length overall,5,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,0,10,LOA,Length overall,324,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,10,15,LOA,Length overall,168,COASTAL
50,"GBRT   ",UK.TERRITORIES,RU.TERRITOIRES,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,6,10,LOA,Length overall,43,PELAGIC
50,"GBRT   ",UK.TERRITORIES,RU.TERRITOIRES,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HAND,Hand line,Ligne à main,Line,Lignes,0,10,25,LOA,Length overall,4,PELAGIC
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,HATR,Hand line and Troll line,Ligne à main et Ligne de traîne,Line,Lignes,1,5,14,LOA,Length overall,125,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,LIFT,Liftnet,Carrelet,Other,Autres,0,NULL,5,GT,Gross Tonnage,5025,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,LIFT,Liftnet,Carrelet,Other,Autres,0,5,10,GT,Gross Tonnage,17262,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,LIFT,Liftnet,Carrelet,Other,Autres,0,10,20,GT,Gross Tonnage,521,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,LIFT,Liftnet,Carrelet,Other,Autres,0,20,30,GT,Gross Tonnage,861,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,LIFT,Liftnet,Carrelet,Other,Autres,0,30,50,GT,Gross Tonnage,142,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,LIFT,Liftnet,Carrelet,Other,Autres,0,50,85,GT,Gross Tonnage,27,COASTAL
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,9,LIFT,Liftnet,Carrelet,Other,Autres,0,NULL,NULL,UNCL,Unclassified,1472,COASTAL
5,"CHN    ",CHINA,CHINE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,20,PELAGIC
5,"CHN    ",CHINA,CHINE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,62,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,34,PELAGIC
6,"TWN    ","TAIWAN,CHINA","TAIWAN,CHINE",2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,91,PELAGIC
26,"JPN    ",JAPAN,JAPON,2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,46,PELAGIC
29,"KOR    ",KOREA REP.,CORÉE RÉP.,2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,10,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,24,40,LOA,Length overall,19,PELAGIC
43,"SYC    ",SEYCHELLES,SEYCHELLES,2019,IND,Industrial Fishing,Pêcheries industrielles,5,LL,Longline,Palangre dérivante au-dessus de 1800 hameçons,Longline,Palangre,0,40,60,LOA,Length overall,39,PELAGIC
14,"EUMYT  ",EU.FRANCE.MAYOTTE,UE.FRANCE.MAYOTTE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,0,15,LOA,Length overall,3,NULL
14,"EUMYT  ",EU.FRANCE.MAYOTTE,UE.FRANCE.MAYOTTE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,0,15,LOA,Length overall,3,COASTAL
15,"EUREU  ",EU.FRANCE.REUNION,UE.FRANCE.RÉUNION,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,0,15,LOA,Length overall,22,PELAGIC
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,NULL,5,GT,Gross Tonnage,12336,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,5,10,GT,Gross Tonnage,2657,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,10,20,GT,Gross Tonnage,472,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,20,30,GT,Gross Tonnage,494,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,30,50,GT,Gross Tonnage,88,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,50,85,GT,Gross Tonnage,92,"ALL    "
23,"IDN    ",INDONESIA,INDONÉSIE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,NULL,NULL,UNCL,Unclassified,1845,"ALL    "
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,101,NULL,GRT,Gross Registered Tonnage,20,PELAGIC
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,0,2,GRT,Gross Registered Tonnage,400,PELAGIC
24,"IRN    ",IRAN ISLAMIC REP.,IRAN RÉP. ISLAMIQUE,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,21,50,GRT,Gross Registered Tonnage,184,PELAGIC
33,"MDV    ",MALDIVES,MALDIVES,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,15,24,LOA,Length overall,28,PELAGIC
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,0,10,LOA,Length overall,405,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,10,15,LOA,Length overall,1104,COASTAL
46,"LKA    ",SRI LANKA,SRI LANKA,2019,ART,Artisanal Fishing,Pêcheries artisanales,6,LLCO,Coastal longline,Petite palangre,Line,Lignes,0,15,24,LOA,Length overall,572,COASTAL
22,"IND    ",INDIA,INDE,2019,IND,Industrial Fishing,Pêcheries industrielles,5,LLEX,Exploratory longline,Palangre de prospection,Longline,Palangre,0,24,40,LOA,Length overall,4,PELAGIC
